Date,Team_base,Time,Opponent,Rank_base,Site,TV,Result,Attendance,Current Wins,Current Losses,Stadium Capacity,Fill Rate,New Coach,Tailgating,PRCP,SNOW,SNWD,TMAX,TMIN,Opponent_Rank,Conference,Year,Month,Day,__key,Rank_cfn,Team_cfn,FiveYearAvgAttendance,FiveYearCapacityPct,2022AvgAttendance,2022CapacityPct,FiveYearCapacityPct_f,2022CapacityPct_f,AutoCapacity,AutoFillRate,Team
9/3/2016,Penn State,3:30 PM,Kent State*,NR,"Beaver StadiumUniversity Park, PA",BTN,W 3313,94378,0,0,106572,0.885579702,False,True,0.0,0.0,0.0,74,56,NR,Big-10,2016,9,3,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
9/17/2016,Penn State,12:00 PM,Temple*,NR,"Beaver StadiumUniversity Park, PA",BTN,W 3427,100420,1,1,106572,0.942273768,False,True,0.0,0.0,0.0,69,57,NR,Big-10,2016,9,17,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
10/1/2016,Penn State,3:30 PM,Minnesota,NR,"Beaver StadiumUniversity Park, PA (rivalry)",BTN,W 2926 OT,95332,2,2,106572,0.894531397,False,True,0.1,0.0,0.0,55,52,NR,Big-10,2016,10,1,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
10/8/2016,Penn State,12:00 PM,Maryland,NR,"Beaver StadiumUniversity Park, PA (rivalry)",BTN,W 3814,100778,3,2,106572,0.945632999,False,True,0.0,0.0,0.0,71,51,NR,Big-10,2016,10,8,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
10/22/2016,Penn State,8:00 PM,No. 2 Ohio State,NR,"Beaver StadiumUniversity Park, PA (rivalry)",ABC,W 2421,107280,4,2,106572,1.006643396,False,True,0.13,0.0,0.0,66,44,2,Big-10,2016,10,22,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
11/5/2016,Penn State,7:30 PM,Iowa,20,"Beaver StadiumUniversity Park, PA",BTN,W 4114,106194,6,2,106572,0.996453102,False,True,0.0,0.0,0.0,56,40,NR,Big-10,2016,11,5,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
11/26/2016,Penn State,3:30 PM,Michigan State,8,"Beaver StadiumUniversity Park, PA (Land Grant Trophy)",ESPN,W 4512,97418,9,2,106572,0.914105018,False,True,0.0,0.0,0.0,45,37,NR,Big-10,2016,11,26,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
9/2/2017,Penn State,12:00 PM,Akron*,6,"Beaver StadiumUniversity Park, PA",ABC,W 520,101684,0,0,106572,0.954134294,False,True,0.0,0.0,0.0,62,47,NR,Big-10,2017,9,2,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
9/9/2017,Penn State,3:30 PM,Pittsburgh*,4,"Beaver StadiumUniversity Park, PA (rivalry)",ABC,W 3314,109898,1,0,106572,1.031208948,False,True,0.05,0.0,0.0,63,50,NR,Big-10,2017,9,9,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
9/16/2017,Penn State,7:30 PM,Georgia State*,5,"Beaver StadiumUniversity Park, PA",BTN,W 560,102746,2,0,106572,0.964099388,False,True,0.02,0.0,0.0,78,61,NR,Big-10,2017,9,16,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
9/30/2017,Penn State,3:30 PM,Indiana,4,"Beaver StadiumUniversity Park, PA",BTN,W 4514,107542,4,0,106572,1.009101828,False,True,0.06,0.0,0.0,67,47,NR,Big-10,2017,9,30,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
11/11/2017,Penn State,12:00 PM,Rutgers,16,"Beaver StadiumUniversity Park, PA",BTN,W 356,107531,7,2,106572,1.008998611,False,True,0.0,0.0,0.0,30,15,NR,Big-10,2017,11,11,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
11/18/2017,Penn State,4:00 PM,Nebraska,13,"Beaver StadiumUniversity Park, PA",FS1,W 5644,106722,8,2,106572,1.001407499,False,True,0.0,0.0,0.0,43,30,NR,Big-10,2017,11,18,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
9/1/2018,Penn State,3:30 PM,Appalachian State*,10,"Beaver StadiumUniversity Park, PA",BTN,W 4538 OT,105232,0,0,106572,0.987426341,False,True,0.25,0.0,0.0,75,66,NR,Big-10,2018,9,1,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
9/15/2018,Penn State,12:00 PM,Kent State*,11,"Beaver StadiumUniversity Park, PA",FS1,W 6310,106528,2,0,106572,0.999587134,False,True,0.0,0.0,0.0,75,68,NR,Big-10,2018,9,15,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
9/29/2018,Penn State,7:30 PM,No. 4 Ohio State,9,"Beaver StadiumUniversity Park, PA (rivalry) (College GameDay)",ABC,L 2627,110889,4,0,106572,1.040507826,False,True,0.0,0.0,0.0,66,51,4,Big-10,2018,9,29,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
10/13/2018,Penn State,3:30 PM,Michigan State,8,"Beaver StadiumUniversity Park, PA (rivalry)",BTN,L 1721,106685,4,1,106572,1.001060316,False,True,0.26,0.0,0.0,51,42,NR,Big-10,2018,10,13,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
10/27/2018,Penn State,3:30 PM,No. 18 Iowa,17,"Beaver StadiumUniversity Park, PA",ESPN,W 3024,105244,5,2,106572,0.987538941,False,True,0.73,0.0,0.0,45,36,18,Big-10,2018,10,27,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
11/10/2018,Penn State,12:00 PM,Wisconsin,21,"Beaver StadiumUniversity Park, PA",ABC,W 2210,105396,6,3,106572,0.988965207,False,True,1.04,0.2,0.0,39,28,NR,Big-10,2018,11,10,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
11/24/2018,Penn State,3:30 PM,Maryland,15,"Beaver StadiumUniversity Park, PA (rivalry)",ABC,W 383,98422,8,3,106572,0.923525879,False,True,0.0,0.0,0.0,31,17,NR,Big-10,2018,11,24,penn state,2.0,Penn State,84455.0,82.21%,97213.0,94.63%,0.8220999999999999,0.9462999999999999,102729.57835781465,0.8220999999999999,Penn State
9/2/2000,Rutgers,6:00 PM,Villanova*,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,W 3421,23752,0,0,41500,0.572337349,False,False,0.86,0.0,0.0,86,72,NR,AAC,2000,9,2,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/9/2000,Rutgers,6:00 PM,Buffalo*,NR,"Rutgers StadiumPiscataway, New Jersey",Not on TV,W 590,26511,1,0,41500,0.638819277,False,False,0.0,0.0,0.0,78,51,NR,AAC,2000,9,9,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/30/2000,Rutgers,12:00 PM,No. 10 Miami (FL)*,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,L 664,23782,2,2,41500,0.573060241,False,False,0.0,0.0,0.0,71,36,10,AAC,2000,9,30,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
10/14/2000,Rutgers,6:00 PM,Temple,NR,"Rutgers StadiumPiscataway, New Jersey",Not on TV,L 1448,16491,2,3,41500,0.397373494,False,False,0.0,0.0,0.0,77,42,NR,AAC,2000,10,14,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
11/11/2000,Rutgers,12:00 PM,West Virginia,NR,"Rutgers StadiumPiscataway, New Jersey",Not on TV,L 2431 2OT,16791,3,5,41500,0.40460241,False,False,0.07,0.0,0.0,62,51,NR,AAC,2000,11,11,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
11/11/2000,Rutgers,3:30 PM,No. 11 Notre Dame*,NR,"Rutgers StadiumPiscataway, New Jersey",CBS,L 1745,40011,3,6,41500,0.964120482,False,False,0.07,0.0,0.0,62,51,11,AAC,2000,11,11,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/22/2001,Rutgers,12:00 PM,No. 9 Virginia Tech,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,L 050,27514,1,1,41500,0.662987952,True,False,0.0,0.0,0.0,81,64,9,AAC,2001,9,22,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/29/2001,Rutgers,7:00 PM,Connecticut*,NR,"Rutgers StadiumPiscataway, New Jersey",Not on TV,L 1920,24415,1,2,41500,0.588313253,True,False,0.0,0.0,0.0,68,44,NR,AAC,2001,9,29,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
10/6/2001,Rutgers,12:00 PM,Syracuse,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,L 1724,17511,1,3,41500,0.421951807,True,False,0.0,0.0,0.0,83,52,NR,AAC,2001,10,6,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
10/20/2001,Rutgers,3:30 PM,Navy*,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,W 2317,29101,1,5,41500,0.701228916,True,False,0.0,0.0,0.0,66,32,NR,AAC,2001,10,20,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
11/10/2001,Rutgers,1:30 PM,Pittsburgh,NR,"Rutgers StadiumPiscataway, New Jersey",Not on TV,L 042,13520,2,6,41500,0.325783133,True,False,0.0,0.0,0.0,54,32,NR,AAC,2001,11,10,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
11/17/2001,Rutgers,12:00 PM,Boston College,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,L 738,13012,2,7,41500,0.313542169,True,False,0.0,0.0,0.0,73,41,NR,AAC,2001,11,17,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
11/23/2001,Rutgers,1:00 PM,California*,NR,"Rutgers StadiumPiscataway, New Jersey",Not on TV,L 1020,18111,2,8,41500,0.436409639,True,False,0.0,0.0,0.0,58,27,NR,AAC,2001,11,23,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
8/31/2002,Rutgers,7:00 PM,Villanova*,NR,"Rutgers StadiumPiscataway, New Jersey",Not on TV,L 1937,20911,0,0,41500,0.503879518,False,False,0.0,0.0,0.0,72,56,NR,AAC,2002,8,31,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/7/2002,Rutgers,7:00 PM,Buffalo*,NR,"Rutgers StadiumPiscataway, New Jersey",Not on TV,L 1134,19101,0,1,41500,0.46026506,False,False,0.0,0.0,0.0,80,51,NR,AAC,2002,9,7,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/14/2002,Rutgers,7:00 PM,Army*,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,W 440,28514,0,2,41500,0.687084337,False,False,0.0,0.0,0.0,83,47,NR,AAC,2002,9,14,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
10/12/2002,Rutgers,3:30 PM,West Virginia,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,L 040,12937,1,4,41500,0.31173494,False,False,2.65,0.0,0.0,64,54,NR,AAC,2002,10,12,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
11/2/2002,Rutgers,12:00 PM,No. 1 Miami,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,L 1742,27222,1,7,41500,0.655951807,False,False,0.0,0.0,0.0,53,31,1,AAC,2002,11,2,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
11/16/2002,Rutgers,3:30 PM,Temple,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,L 1720,10225,1,8,41500,0.246385542,False,False,0.0,0.0,0.0,60,41,NR,AAC,2002,11,16,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
8/30/2003,Rutgers,7:00 PM,Buffalo*,NR,"Rutgers StadiumPiscataway, New Jersey",Not on TV,W 2410,25011,0,0,41500,0.602674699,False,False,0.0,0.0,0.0,85,69,NR,AAC,2003,8,30,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/27/2003,Rutgers,7:00 PM,Navy*,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,W 4827,32382,2,1,41500,0.780289157,False,False,0.0,0.0,0.0,74,62,NR,AAC,2003,9,27,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
10/4/2003,Rutgers,12:00 PM,No. 4 Virginia Tech,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,L 2248,28956,3,1,41500,0.69773494,False,False,0.0,0.0,0.0,59,34,4,AAC,2003,10,4,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
10/18/2003,Rutgers,1:30 PM,Pittsburgh,NR,"Rutgers StadiumPiscataway, New Jersey",Not on TV,L 3242,28101,3,3,41500,0.67713253,False,False,0.35,0.0,0.0,55,40,NR,AAC,2003,10,18,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
11/15/2003,Rutgers,3:30 PM,Boston College,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,L 2535,31019,4,5,41500,0.747445783,False,False,0.0,0.0,0.0,52,35,NR,AAC,2003,11,15,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
11/29/2003,Rutgers,12:00 PM,Syracuse,NR,"Rutgers StadiumPiscataway, New Jersey",Not on TV,W 247,18563,4,7,41500,0.447301205,False,False,0.73,0.0,0.0,64,39,NR,AAC,2003,11,29,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/4/2004,Rutgers,3:30 PM,Michigan State*,NR,"Rutgers StadiumPiscataway, New Jersey",ABC,W 1914,42612,0,0,41500,1.026795181,False,False,0.0,0.0,0.0,83,61,NR,AAC,2004,9,4,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/11/2004,Rutgers,7:00 PM,New Hampshire*,NR,"Rutgers StadiumPiscataway, New Jersey",MSG,L 2435,31615,1,0,41500,0.761807229,False,False,0.0,0.0,0.0,82,57,NR,AAC,2004,9,11,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/18/2004,Rutgers,7:00 PM,Kent State*,NR,"Rutgers StadiumPiscataway, New Jersey",MSG,W 2921,25415,1,1,41500,0.612409639,False,False,0.08,0.0,0.0,80,67,NR,AAC,2004,9,18,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
10/16/2004,Rutgers,12:00 PM,Temple,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,W 166,31021,3,2,41500,0.747493976,False,False,0.17,0.0,0.0,66,46,NR,AAC,2004,10,16,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
10/30/2004,Rutgers,12:00 PM,No. 15 West Virginia,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,L 3035,35079,4,3,41500,0.845277108,False,False,0.29,0.0,0.0,56,42,15,AAC,2004,10,30,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
11/25/2004,Rutgers,10:00 AM,Connecticut,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN2,L 3541,20224,4,6,41500,0.487325301,False,False,0.31,0.0,0.0,64,51,NR,AAC,2004,11,25,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/10/2005,Rutgers,3:30 PM,Villanova*,NR,"Rutgers StadiumPiscataway, New Jersey",Not on TV,W 386,32412,0,1,41500,0.781012048,False,False,0.0,0.0,0.0,84,52,NR,AAC,2005,9,10,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/30/2005,Rutgers,8:00 PM,Pittsburgh,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN2,W 3729,37514,2,1,41500,0.903951807,False,False,0.11,0.0,0.0,76,40,NR,AAC,2005,9,30,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
10/8/2005,Rutgers,12:00 PM,West Virginia,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,L 1427,21717,3,1,41500,0.523301205,False,False,1.83,0.0,0.0,77,71,NR,AAC,2005,10,8,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
10/29/2005,Rutgers,3:30 PM,Navy*,NR,"Rutgers StadiumPiscataway, New Jersey",Not on TV,W 3121,41716,5,2,41500,1.005204819,False,False,0.0,0.0,0.0,52,34,NR,AAC,2005,10,29,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
11/5/2005,Rutgers,12:00 PM,South Florida,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,L 3145,31131,6,2,41500,0.750144578,False,False,0.0,0.0,0.0,71,47,NR,AAC,2005,11,5,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
11/26/2005,Rutgers,1:00 PM,Cincinnati,NR,"Rutgers StadiumPiscataway, New Jersey",Not on TV,W 449,34611,6,4,41500,0.834,False,False,0.0,0.0,0.0,35,19,NR,AAC,2005,11,26,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/9/2006,Rutgers,12:00 PM,Illinois*,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN2,W 330,41036,1,0,41500,0.988819277,False,False,0.0,0.0,0.0,82,62,NR,AAC,2006,9,9,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/16/2006,Rutgers,3:30 PM,Ohio*,NR,"Rutgers StadiumPiscataway, New Jersey",MSG,W 247,41102,2,0,41500,0.990409639,False,False,1.06,0.0,0.0,68,64,NR,AAC,2006,9,16,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/23/2006,Rutgers,2:00 PM,Howard*,23,"Rutgers StadiumPiscataway, New Jersey",MSG,W 567,35558,3,0,41500,0.856819277,False,False,0.15,0.0,0.0,71,46,NR,AAC,2006,9,23,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
10/29/2006,Rutgers,8:00 PM,Connecticut,16,"Rutgers StadiumPiscataway, New Jersey",ESPN,W 2413,43620,7,0,41500,1.051084337,False,False,0.41,0.0,0.0,71,42,NR,AAC,2006,10,29,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
11/9/2006,Rutgers,7:45 PM,No. 3 Louisville,15,"Rutgers StadiumPiscataway, New Jersey",ESPN,W 2825,44111,8,0,41500,1.062915663,False,False,1.62,0.0,0.0,59,55,3,AAC,2006,11,9,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
11/25/2006,Rutgers,12:00 PM,Syracuse,15,"Rutgers StadiumPiscataway, New Jersey",ESPNU,W 387,43791,9,1,41500,1.055204819,False,False,0.0,0.0,0.0,64,33,NR,AAC,2006,11,25,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
8/30/2007,Rutgers,7:00 PM,Buffalo*,16,"Rutgers StadiumPiscataway, New Jersey",ESPN+,W 383,43091,0,0,41500,1.038337349,False,False,0.0,0.0,0.0,86,60,NR,AAC,2007,8,30,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/7/2007,Rutgers,7:00 PM,Navy*,15,"Rutgers StadiumPiscataway, New Jersey",ESPN,W 4124,43514,1,0,41500,1.04853012,False,False,0.0,0.0,0.0,83,61,NR,AAC,2007,9,7,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/15/2007,Rutgers,3:30 PM,Norfolk State*,13,"Rutgers StadiumPiscataway, New Jersey",ESPN+,W 590,43712,2,0,41500,1.053301205,False,False,0.11,0.0,0.0,77,62,NR,AAC,2007,9,15,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/29/2007,Rutgers,3:30 PM,Maryland*,10,"Rutgers StadiumPiscataway, New Jersey",ABC,L 2434,43803,3,0,41500,1.055493976,False,False,0.0,0.0,0.0,79,53,NR,AAC,2007,9,29,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
10/6/2007,Rutgers,8:00 PM,No. 20 Cincinnati,21,"Rutgers StadiumPiscataway, New Jersey",ESPN2,L 2328,43768,3,1,41500,1.054650602,False,False,0.0,0.0,0.0,81,61,20,AAC,2007,10,6,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
10/18/2007,Rutgers,7:45 PM,No. 2 South Florida,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN,W 3027,44267,4,2,41500,1.066674699,False,False,0.0,0.0,0.0,76,56,2,AAC,2007,10,18,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
10/27/2007,Rutgers,12:00 PM,No. 6 West Virginia,25,"Rutgers StadiumPiscataway, New Jersey",ABC,L 331,43620,5,2,41500,1.051084337,False,False,1.29,0.0,0.0,68,52,6,AAC,2007,10,27,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
11/17/2007,Rutgers,12:00 PM,Pittsburgh,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN+,W 2016,43531,6,4,41500,1.048939759,False,False,0.0,0.0,0.0,49,34,NR,AAC,2007,11,17,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/1/2008,Rutgers,4:00 PM,No. NR/25 Fresno State*,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN,L 724,42508,0,0,41500,1.024289157,False,False,0.0,0.0,0.0,87,54,NR,AAC,2008,9,1,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/11/2008,Rutgers,7:45 PM,North Carolina*,NR,"Rutgers StadiumPiscataway, New Jersey",ESPN,L 1244,42502,0,1,41500,1.024144578,False,False,0.0,0.0,0.0,76,55,NR,AAC,2008,9,11,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
9/27/2008,Rutgers,3:30 PM,Morgan State*,NR,"Rutgers StadiumPiscataway, New Jersey",SNY,W 380,42411,0,3,41500,1.021951807,False,False,0.12,0.0,0.0,66,59,NR,AAC,2008,9,27,rutgers,54.0,Rutgers,32255.6,51.64%,38596.0,61.79%,0.5164,0.6179,62463.18174461887,0.5164,Rutgers
